Station,Year,Month,Day,MeanTemp,NTempObs,DewPoint,NDewPointObs,SeaLevelPressure,NSeaLevPressObs,StationPressure,NStatPressObs,Visibility,NVisibilityObs,MeanWindSpeed,NWindObs,MaxSustWindSpeed,MaxWindGust,MaxTemp,MaxTempSource,MinTemp,MinTempSource,PrecipAmount,NPrecipReportHours,PrecipFlag,SnowDepth,Fog,Rain,Snow,Hail,Thunder,Tornado
philadelphia-intl,2007,3,8,24.3,24,10.6,24,1024.8,24,1023.8,24,10,24,8.4,24,14,NULL,36,explicit,16,explicit,0.09,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,3,9,28.4,24,5.1,24,1032,24,1031,24,10,24,7.3,24,12,15,39.9,explicit,16,explicit,0,24,G,2,0,0,0,0,0,0
philadelphia-intl,2007,3,10,40.3,24,29.8,24,1025.8,23,1025,24,9.8,24,5.6,24,17.1,22,62.1,explicit,19,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,3,11,48.9,24,33.8,24,1022.5,24,1022.3,20,9.4,24,10.1,24,19,24.1,53.6,hourly,44.1,hourly,0.07,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2007,3,12,43,24,22.3,24,1026.9,24,1025.9,24,10,24,6.2,24,11.1,NULL,57,explicit,28,explicit,0.04,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,3,13,48.5,24,32.4,24,1022.2,24,1021.2,24,10,24,6.4,24,12,NULL,68,explicit,28.2,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,3,14,58.8,24,42.8,24,1016.5,24,1015.5,24,9.3,24,5.8,24,13,NULL,79,explicit,36,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,3,15,58.6,24,45.6,24,1013.2,24,1012,21,8.9,24,9.3,24,20,26,69.1,hourly,42.1,hourly,0,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2007,3,16,35.7,24,32.2,24,1020.3,17,NULL,0,6,24,14.8,24,24.1,NULL,42.8,hourly,28,hourly,0.59,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2007,3,17,29.9,24,18.7,24,1006.6,23,1005.2,19,7.8,24,14,24,20,22.9,35.4,hourly,26.6,hourly,1.51,24,G,NULL,0,0,1,0,0,0
philadelphia-intl,2007,3,18,32.7,24,12.6,24,1015.8,24,1015.2,22,9.7,24,13.8,24,18.1,27,39.9,explicit,26.1,explicit,0,24,G,3.1,0,0,0,0,0,0
philadelphia-intl,2007,3,19,36.2,24,17.5,24,1026.5,24,1025.7,23,9.8,24,9.3,24,15.9,21,46,explicit,25,explicit,0,24,G,2,0,0,0,0,0,0
philadelphia-intl,2007,3,20,48.8,24,26.9,24,1024.1,24,1023.9,23,9.7,24,12.8,24,18.1,25.1,53.2,hourly,42.1,hourly,0,24,G,2,0,0,0,0,0,0
philadelphia-intl,2007,3,21,38,24,12.5,24,1038.8,24,1037.8,24,10,24,9.5,24,15,20,54,explicit,28,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,3,22,50.6,24,38.8,24,1027.8,23,1027.3,24,9.8,24,9.3,24,19,25.1,70,explicit,28.2,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,3,23,58.6,24,52.4,24,1020.2,21,1018.7,13,7.8,24,7,24,11.1,NULL,77,explicit,41,explicit,0.04,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2007,3,24,51.6,24,40.4,24,1025.4,23,1024.2,20,8.9,24,4.7,24,8,NULL,66,explicit,48,explicit,0.15,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2007,3,25,50.1,24,36.8,24,1028.1,23,1027,23,9.7,24,8,24,18.1,19,57,hourly,42.8,hourly,0.03,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,3,26,45.6,24,37.1,24,1029.7,21,1028.8,24,9.9,24,7.5,24,12,NULL,57.9,explicit,39,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,3,27,61.8,24,47.8,24,1016.7,24,1015.7,24,9.8,24,7.3,24,14,NULL,82,explicit,39,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,3,28,62.7,24,40.9,24,1021.1,24,1020.1,24,9.7,24,8.6,24,13,20,82,explicit,46.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,3,29,49.9,24,7.8,24,1029.5,23,1028.4,24,10,24,14.3,24,21,27,66,explicit,39,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,3,30,51.3,24,10.3,24,1027.9,24,1027.1,24,9.9,24,7.9,24,13,17.1,66,explicit,37,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,3,31,51.1,24,25.2,24,1023,24,1022,24,10,24,6.9,24,11.1,NULL,66,explicit,37,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,4,1,47.4,24,33.7,24,1022.9,24,1021.9,24,10,24,6.9,24,11.1,NULL,60.1,explicit,44.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,4,2,54.4,24,43,24,1014.2,21,1013,17,7.5,24,5.9,24,15,NULL,79,explicit,44.1,explicit,0.09,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,4,3,53.9,24,42,24,1017.7,23,1016.9,21,8.4,24,5.8,24,19,NULL,79,explicit,44.1,explicit,0.06,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,4,4,44.5,24,40.1,24,1013.1,13,1012.3,17,8.2,24,11.5,24,19,20,48,hourly,42.1,hourly,0.27,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2007,4,5,41.9,24,22.9,24,1007.9,24,1006.7,24,10,24,15.5,24,22,28.9,46.9,explicit,37.9,explicit,0.99,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,4,6,37.6,24,15.9,24,1010.3,24,1009.3,24,10,24,12.2,24,18.1,24.1,45,explicit,30.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,4,7,37.2,24,14.9,24,1007.2,24,1006.1,24,10,24,9.5,24,19,26,45,explicit,31.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,4,8,35.9,24,13.5,24,1012.5,24,1011.4,24,10,24,14.5,24,20,25.1,43,explicit,30.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,4,9,38.3,24,18.2,24,1016.8,24,1015.8,24,10,24,11.2,24,18.1,19,45,explicit,30,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,4,10,41.7,24,18.9,24,1018.1,24,1017.1,24,10,24,9.8,24,15.9,28,50,explicit,30.2,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,4,11,44.6,24,23.8,24,1020.5,24,1019.6,23,10,24,4.5,24,11.1,NULL,55,explicit,33.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,4,12,45.6,24,37.6,24,1010.7,17,1008.2,13,8.3,24,11.2,24,18.1,19,55,explicit,33.1,explicit,0.69,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2007,4,13,48.3,24,30.2,24,1011.7,24,1010.7,24,9.7,24,14.5,24,22.9,28,53.1,explicit,41,explicit,0.42,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2007,4,14,45.7,24,24.6,24,1017.4,24,1016.4,24,10,24,7.9,24,15.9,20,55.9,explicit,35.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,4,15,46,24,40.6,24,1005.1,17,NULL,0,5.1,24,11.3,24,20,NULL,55.9,explicit,35.1,explicit,1.44,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2007,4,16,40.6,24,34.9,24,983.2,20,NULL,0,7.8,24,21.1,24,28,NULL,45,hourly,33.8,hourly,3.6,24,G,NULL,0,1,1,0,0,0
philadelphia-intl,2007,4,17,45.1,24,33.8,24,998.4,23,998.1,19,9.9,24,16.7,24,22,28.9,52,explicit,34,explicit,0.05,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2007,4,18,46.3,24,33.1,24,1007,24,1006,24,10,24,11.9,24,20,25.1,52,explicit,41,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,4,19,49.3,24,40.5,24,1012.8,20,1011.7,19,10,24,4.7,24,9.9,17.1,55.9,explicit,42.1,explicit,0,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2007,4,20,54,24,34.2,24,1017.6,24,1016.6,24,10,24,6.2,24,12,18.1,71.1,explicit,39.9,explicit,0.01,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,4,21,57.9,24,30.8,24,1020.5,24,1019.5,24,10,24,3.5,24,8.9,15,75.9,explicit,39.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,4,22,63.3,24,34.1,24,1021.2,24,1020.2,24,10,24,3.6,24,8.9,NULL,80.1,explicit,39.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,4,23,66.2,24,41.1,24,1019,24,1018,24,10,24,7,24,18.1,22,82.9,explicit,45,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,4,24,71.8,24,46.7,24,1013.1,24,1012.2,24,10,24,10.2,24,14,19,82.9,explicit,51.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,4,25,62.4,24,36,24,1016,24,1015.3,21,10,24,7.7,24,17.1,NULL,78.1,explicit,51.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,4,26,53.1,24,42.4,24,1019.7,23,1018.8,24,10,24,9.5,24,18.1,22.9,57.9,hourly,48.9,hourly,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,4,27,52.4,24,48.3,24,1012.6,15,1013,8,6.2,24,5.3,24,13,NULL,61,hourly,46.4,hourly,0.52,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2007,4,28,60,24,50.8,24,1009,18,1007.7,11,6.4,24,6.7,24,17.1,NULL,69.1,explicit,46.9,explicit,0.97,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,4,29,60.9,24,44.3,24,1009.9,24,1008.8,24,10,24,10.2,24,19,24.1,73,explicit,50,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,4,30,65.7,24,42.4,24,1009.4,24,1008.4,24,10,24,10.1,24,27,33,82.9,explicit,48.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,5,1,62.6,24,31.1,24,1014.8,24,1013.5,24,10,24,6.3,24,15.9,NULL,82.9,explicit,55,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,5,2,62.9,24,41.7,24,1011.7,24,1010.7,23,10,24,7.8,24,15,18.1,73.9,explicit,54,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,5,3,61.4,24,29.4,24,1021.5,23,1020.5,24,10,24,7.9,24,13,NULL,73.9,explicit,51.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,5,4,59.8,24,30.2,24,1023.1,24,1022.1,24,10,24,6.5,24,11.1,NULL,71.1,explicit,48.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,5,5,60.2,24,38.3,24,1020.6,24,1019.5,24,10,24,4.9,24,13,NULL,73.9,explicit,46.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,5,6,57.2,24,30.2,24,1024.5,24,1023.4,24,10,24,15.2,24,22,28,73.9,explicit,46.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,5,7,53.1,24,35,24,1030.6,24,1029.6,24,10,24,8.4,24,13,19,66.9,explicit,42.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,5,8,57.6,24,40,24,1025.5,24,1024.4,24,10,24,5.2,24,13,NULL,73.9,explicit,42.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,5,9,66,24,58.3,24,1020.1,21,1018.8,18,7.1,24,4.9,24,11.1,NULL,81,explicit,44.1,explicit,0,24,G,NULL,1,0,0,0,0,0
philadelphia-intl,2007,5,10,70.2,24,63.1,24,1015.9,24,1014.7,20,8.5,24,5.7,24,13,18.1,82.9,explicit,57,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,5,11,70.5,24,60.3,24,1012,21,1011,17,7.8,24,6.3,24,9.9,15,84,hourly,62.6,hourly,0,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2007,5,12,71.8,24,55.6,24,1013.5,24,1012.5,22,10,24,6.5,24,13,NULL,84,explicit,63,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,5,13,61.2,24,42.4,24,1019.1,20,1018.5,19,9.5,24,9.9,24,15.9,21,70,hourly,51.8,hourly,0.39,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2007,5,14,60.5,24,28.6,24,1024.9,24,1023.9,24,10,24,7,24,11.1,19,70,explicit,48,explicit,0.04,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,5,15,66.3,24,47.7,24,1018.1,24,1017.1,24,10,24,11.8,24,20,27,84,explicit,48,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,5,16,74.1,24,58.4,24,1008.7,23,1007.8,21,9.4,24,13.2,24,20,26,84.9,hourly,62.1,hourly,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,5,17,63.6,24,53,24,1014.5,24,1013.5,24,9.9,24,6.7,24,11.1,NULL,69.1,hourly,59,hourly,1.05,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2007,5,18,56.1,24,46.5,24,1019.7,22,1018.7,23,10,24,9.8,24,15,20,71.1,explicit,51.1,explicit,0.04,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,5,19,57,24,39.6,24,1016.6,24,1015.8,22,10,24,9.3,24,24.1,NULL,68,explicit,48,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,5,20,63.7,24,48.2,24,1011.9,24,1010.2,19,10,24,11.7,24,15.9,24.1,75.9,explicit,48,explicit,0,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2007,5,21,63,24,45.8,24,1016.8,24,1015.8,24,10,24,10.3,24,14,22,75.9,explicit,54,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,5,22,63.9,24,41.8,24,1025,24,1023.9,24,10,24,4.1,24,8,NULL,75.9,explicit,51.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,5,23,64.5,24,50,24,1029.6,24,1028.6,24,10,24,6.4,24,12,NULL,75.9,explicit,51.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,5,24,67.3,24,50.6,24,1030.6,24,1029.5,24,10,24,8.7,24,11.1,15.9,81,explicit,54,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,5,25,72.8,24,54,24,1024.6,24,1023.6,24,10,24,8.4,24,12,15.9,87.1,explicit,57,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,5,26,77.3,24,59.8,24,1019.9,24,1018.7,21,8.8,24,6.3,24,22.9,NULL,88,explicit,60.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,5,27,75.1,24,64.7,24,1019.7,23,1018.4,15,6.7,24,4.6,24,28,NULL,89.1,explicit,66,explicit,0.69,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,5,28,73.5,24,64.1,24,1019.8,24,1018.2,16,7.3,24,7.5,24,15,NULL,88,explicit,66,explicit,0.51,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,5,29,72.7,24,51.6,24,1022.3,24,1021.3,24,9.5,24,7.3,24,12,15.9,82.9,explicit,63,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,5,30,72.3,24,52.9,24,1022.4,24,1021.4,24,9.7,24,4.6,24,8.9,NULL,84.9,explicit,60.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,5,31,77.5,24,59.9,24,1019.7,24,1018.5,24,9.9,24,7.2,24,12,NULL,90,explicit,60.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,6,1,78.6,24,62.8,24,1017.7,24,1016.5,24,9.1,24,8.3,24,14,NULL,90,explicit,69.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,6,2,78,24,64.9,24,1014.2,24,1013.2,24,9.8,24,6,24,14,NULL,89.1,explicit,69.1,explicit,0.01,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,6,3,71.6,24,64.6,24,1009.3,23,1009.1,18,8.9,24,8.6,24,21,NULL,80.1,hourly,64.4,hourly,0,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2007,6,4,68.2,24,64.1,24,997.7,20,996.3,13,6.7,24,9.4,24,14,NULL,79,explicit,64,explicit,1.66,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2007,6,5,74.7,24,61.5,24,999.6,24,998.8,23,9.1,24,10.6,24,19,28,81,explicit,64.9,explicit,0.2,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,6,6,68.1,24,48.5,24,1009.4,24,1008.6,24,9.9,24,9.7,24,15,22,81,explicit,59,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,6,7,68.8,24,50.5,24,1017.4,24,1016.3,24,10,24,4.6,24,9.9,NULL,82,explicit,55,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,6,8,75.4,24,64.1,24,1014,23,1012.7,14,6.6,24,4,24,11.1,NULL,93.9,explicit,55,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,6,9,80.5,24,65.1,24,1011.2,23,1010.1,24,9.6,24,10.5,24,15.9,24.1,93.9,explicit,64,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,6,10,70.2,24,58.5,24,1015.6,24,1014.5,24,10,24,6.4,24,11.1,NULL,86,explicit,64.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,6,11,71.3,24,58.3,24,1016.9,23,1015.8,21,9.7,24,6,24,14,NULL,82.4,hourly,66,hourly,0,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2007,6,12,73.4,24,62.4,24,1016.1,21,1015,19,10,24,6.1,24,21,NULL,86,explicit,66,explicit,0.01,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,6,13,69.1,24,62.8,24,1017.1,19,1016.1,16,8.3,24,6.4,24,15,NULL,86,explicit,64.9,explicit,0.8,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,6,14,60.6,24,49.6,24,1019.9,19,1018.8,24,10,24,8.4,24,15,20,75,explicit,57,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,6,15,64.9,24,51.6,24,1018.7,24,1017.7,24,10,24,5,24,8.9,NULL,73,explicit,57,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,6,16,70.3,24,56.7,24,1016.7,24,1015.6,23,9.2,24,7.2,24,12,NULL,81,explicit,59,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,6,17,77,24,59.2,24,1014.3,24,1013.3,24,9.6,24,9.3,24,13,19,89.1,explicit,61,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,6,18,80.5,24,63,24,1015,24,1014,24,9.2,24,6.2,24,9.9,NULL,90,explicit,66.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,6,19,76.4,24,63.4,24,1016.4,24,1015.4,24,8.9,24,5.5,24,13,NULL,91,explicit,66,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,6,20,74.8,24,62.8,24,1012.7,23,1011.9,17,7.7,24,8.6,24,18.1,22,91,explicit,66,explicit,0.41,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2007,6,21,73.7,24,50.3,24,1014.5,24,1013.5,24,10,24,8.7,24,17.1,19,84.9,explicit,62.1,explicit,0.06,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,6,22,73.4,24,50.2,24,1010.9,24,1009.8,24,10,24,12,24,20,27,84.9,explicit,62.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,6,23,68.4,24,40.7,24,1013.6,24,1012.6,24,10,24,9.1,24,15,20,79,explicit,57.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,6,24,71.7,24,43.9,24,1017.7,24,1016.7,24,10,24,6,24,9.9,NULL,82.9,explicit,57.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,6,25,73.1,24,63.6,24,1022,21,1021,23,8.8,24,6,24,9.9,NULL,84,explicit,60.1,explicit,0,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2007,6,26,80.3,24,69.9,24,1023.3,24,1022,10,6.4,24,5,24,11.1,NULL,91.9,hourly,71.1,hourly,0.06,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,6,27,83.6,24,71.5,24,1019.3,23,1016,10,5.8,24,7.7,24,13,NULL,95,explicit,71.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,6,28,80.4,24,70.6,24,1014.3,20,1012.2,11,5.6,24,7.2,24,21,NULL,89.1,hourly,71.6,hourly,0.72,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,6,29,74,24,67,24,1015.1,23,1013.8,17,9.2,24,4.8,24,19,NULL,89.1,explicit,70,explicit,0.25,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2007,6,30,73.2,24,58.3,24,1015.7,24,1014.6,24,9.5,24,4.9,24,9.9,NULL,81,explicit,68,explicit,0.04,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,7,1,70.9,24,50.7,24,1016.8,24,1015.7,24,10,24,9.9,24,14,17.1,81,explicit,63,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,7,2,67.7,24,44.1,24,1021.8,24,1020.8,24,10,24,8.8,24,13,20,75.9,explicit,57.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,7,3,71,24,46.4,24,1023,24,1022,24,10,24,5.1,24,9.9,15,80.1,explicit,57.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,7,4,70.4,24,59.2,24,1020.4,24,1019.1,21,9.7,24,9.3,24,14,NULL,80.1,explicit,59,explicit,0.13,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,7,5,74.3,24,66.6,24,1013.6,23,1012.6,13,7.4,24,8.9,24,13,NULL,81,hourly,69.1,hourly,1.09,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2007,7,6,76.6,24,65.5,24,1011.7,24,1010.7,16,7.8,24,7.8,24,15,19,86,explicit,69.1,explicit,0.11,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,7,7,78.6,24,57.7,24,1013.1,24,1012.1,24,10,24,6.8,24,12,25.1,88,explicit,66.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,7,8,80.6,24,61.6,24,1011,24,1009.9,24,9.2,24,7.1,24,13,14,91.9,explicit,66.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,7,9,84.2,24,65.1,24,1011.5,24,1010.3,19,8.2,24,7.1,24,14,NULL,96.1,explicit,69.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,7,10,84.3,24,70.9,24,1013.1,24,1010.9,6,6,24,6.1,24,15.9,20,96.1,explicit,73,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,7,11,79.6,24,72.4,24,1009,21,1008,14,6.4,24,6.8,24,26,NULL,88,hourly,73.4,hourly,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,7,12,76,24,57,24,1010.6,23,1009.5,24,9.6,24,9.6,24,13,19,89.1,explicit,68,explicit,0.55,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,7,13,76.4,24,55.3,24,1013.5,24,1012.5,24,10,24,7.2,24,13,NULL,84,explicit,68,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,7,14,76.7,24,56.4,24,1013.7,24,1012.7,24,10,24,6.5,24,15,NULL,84.9,explicit,69.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,7,15,80.5,24,63.9,24,1010.6,24,1009.5,24,9.5,24,8.8,24,14,NULL,91.9,explicit,69.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,7,16,79.2,24,67.1,24,1012.7,24,1011.5,19,8.5,24,6.8,24,13,NULL,91.9,explicit,71.1,explicit,0.04,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,7,17,79.1,24,62.9,24,1015.9,24,1014.8,22,8.8,24,4.6,24,8,NULL,99,explicit,71.1,explicit,0,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2007,7,18,78.9,24,69.1,24,1013.4,24,1014.4,4,6,24,5.7,24,14,NULL,99,explicit,71.1,explicit,0.03,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2007,7,19,78.9,24,70.2,24,1009,22,1005.9,11,6.4,24,7.6,24,17.1,NULL,89.1,explicit,73,explicit,0.04,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,7,20,77.2,24,60.9,24,1008,24,1007,24,10,24,11.7,24,18.1,22.9,89.1,explicit,73.9,explicit,0.01,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,7,21,74.2,24,48.6,24,1016.4,22,1015.3,24,10,24,10,24,14,18.1,84.9,explicit,64,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,7,22,76.8,24,49.4,24,1020.1,24,1019,24,10,24,9.4,24,14,18.1,84.9,explicit,64,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,7,23,69.8,24,57,24,1018.4,23,1017.4,22,9.7,24,11.5,24,20,24.1,77,hourly,64.4,hourly,0,24,G,NULL,0,1,0,0,0,0
philadelphia-intl,2007,7,24,72.3,24,55.9,24,1019,24,1018,24,10,24,6,24,14,NULL,87.1,explicit,59,explicit,0.04,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,7,25,76.1,24,62.4,24,1020.4,24,1019.4,24,10,24,5.2,24,13,14,89.1,explicit,59,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,7,26,77.7,24,67.3,24,1020.5,23,1019.4,22,9.2,24,4.1,24,8.9,NULL,89.1,explicit,64.9,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,7,27,79.7,24,68.4,24,1014.8,23,1014.1,24,10,24,6.1,24,11.1,NULL,91,explicit,71.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,7,28,79,24,67.7,24,1010.8,21,1009.5,16,8,24,3.8,24,9.9,NULL,91,explicit,71.1,explicit,0.19,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,7,29,77.3,24,69.9,24,1012.2,21,1010.8,16,6.5,24,5.1,24,15.9,NULL,90,explicit,71.1,explicit,0,24,G,NULL,0,0,0,0,0,0
philadelphia-intl,2007,7,30,76.4,24,68.9,24,1013.9,22,1012.8,17,7.8,24,3.9,24,12,NULL,84.9,hourly,71.6,hourly,1.19,24,G,NULL,0,0,0,0,0,0
